 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Fwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min,Label
80,1,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0,64,0,2000000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,2,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
9968,64,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,93750.0,31250.0,64.0,0.0,64,64,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,40,20,15625.0,15625.0,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,1
1105,42,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,142857.1429,47619.04762,42.0,0.0,42,42,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,40,20,23809.52381,23809.52381,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,1
80,100574616,8,6,349,11595,349,0,43.625,123.3901333,4344,0,1932.5,1754.831473,118.7575998,0.139200134,7736508.923,27900000.0,100000000,1,101000000,14400000.0,38000000.0,100000000,1,67396,13479.2,24298.55334,56111,15,0,0,264,200,0.079542934,0.0596572,0,4344,796.2666667,1424.672818,2029692.638,0,0,0,0,1,0,0,0,0,853.1428571,43.625,1932.5,264,8,349,6,11595,274,235,1,32,9992.0,0.0,9992,9992,100000000.0,0.0,100000000,100000000,1
14442,43,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,186046.5116,46511.62791,43.0,0.0,43,43,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,24,20,23255.81395,23255.81395,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,1
80,10142516,5,4,912,1547,469,0,182.4,249.9305904,1127,0,386.75,531.7351314,242.4447741,0.887353789,1267814.5,3488211.69,9900357,98,242159,60539.75,62489.29992,144034,194,10100000,3371356.0,5740099.945,9999375,29589,0,0,112,92,0.492974327,0.394379462,0,1127,245.9,373.8791991,139785.6556,0,0,0,1,0,0,0,0,0,273.2222222,182.4,386.75,112,5,912,4,1547,8192,21,2,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,4,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,64,0,500000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,2,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
443,110495322,12,12,72,0,6,6,6.0,0.0,0,0,0.0,0.0,0.651611296,0.217203765,4804144.435,5092951.945,10000000,35033,110000000,10000000.0,6629.689215,10000000,10000000,110000000,10000000.0,6662.62549,10000000,10000000,0,0,240,384,0.108601883,0.108601883,0,6,3.12,3.059411708,9.36,0,0,0,0,1,0,0,0,1,3.25,6.0,0.0,240,12,72,12,0,251,68,11,20,35204.36364,104.6100117,35326,35033,10000000.0,6676.088048,10000000,9995104,0
35354,37,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,54054.0540540541,37.0,0.0,37,37,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,32,32,27027.027027027,27027.027027027,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,1,0,1,0,118,244,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
443,273429,6,6,356,3782,212,0,59.3333333333,89.2248097037,1460,0,630.3333333333,677.217148828,15133.7275855889,43.8870785469,24857.1818181818,39281.6267581122,86223,38,273429,54685.8,44958.4568651995,89441,2454,186731,37346.2,49547.1327646717,94377,54,0,0,132,132,21.9435392734,21.9435392734,0,1460,318.3076923077,533.9168762731,285067.230769231,0,0,0,1,0,0,0,0,1,344.8333333333,59.3333333333,630.3333333333,132,6,356,6,3782,8192,60,5,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,1008,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1984.126984,1008.0,0.0,1008,1008,1008,1008.0,0.0,1008,1008,0,0.0,0.0,0,0,0,0,64,0,1984.126984,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,2,0,0,0,274,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
5050,33,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,181818.1818,60606.06061,33.0,0.0,33,33,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,40,20,30303.0303,30303.0303,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,1
80,84993089,8,6,336,11595,336,0,42.0,118.7939392,5792,0,1932.5,2181.008184,140.3761193,0.164719275,6537929.923,23500000.0,84800000,1,84900000,12100000.0,32100000.0,84800000,1,152475,30495.0,60478.72947,138142,46,0,0,264,200,0.0941253,0.070593975,0,5792,795.4,1621.601933,2629592.829,0,0,0,0,1,0,0,0,0,852.2142857,42.0,1932.5,264,8,336,6,11595,251,235,1,32,990.0,0.0,990,990,84800000.0,0.0,84800000,84800000,1
34770,4,3,0,247,0,216,0,82.33333333,116.7918376,0,0,0.0,0.0,61800000.0,750000.0,2.0,1.414213562,3,1,4,2.0,1.414213562,3,1,0,0.0,0.0,0,0,1,0,96,0,750000.0,0.0,0,216,115.75,116.4484865,13560.25,0,1,0,0,1,0,0,0,0,154.3333333,82.33333333,0.0,96,3,247,0,0,11,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
50733,4,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,3000000.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,40,0,500000.0,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,2,12,0,0,5114,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,31605689,2,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.126559494,10500000.0,18200000.0,31600000,45,515,515.0,0.0,515,515,31600000,31600000.0,0.0,31600000,31600000,0,0,72,80,0.063279747,0.063279747,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,72,2,0,2,0,29200,28960,0,32,515.0,0.0,515,515,31600000.0,0.0,31600000,31600000,1
53,204,2,2,64,204,32,32,32.0,0.0,102,102,102.0,0.0,1313725.49,19607.84314,68.0,75.31932023,151,4,4,4.0,0.0,4,4,49,49.0,0.0,49,49,0,0,40,40,9803.921569,9803.921569,32,102,60.0,38.34057903,1470.0,0,0,0,0,0,0,0,0,1,75.0,32.0,102.0,40,2,64,2,204,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,215,2,2,88,408,44,44,44.0,0.0,204,204,204.0,0.0,2306976.74418605,18604.6511627907,71.6666666667,118.9341554531,209,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,64,64,9302.3255813954,9302.3255813954,44,204,108.0,87.6356092008,7680.0,0,0,0,0,0,0,0,0,1,135.0,44.0,204.0,64,2,88,2,408,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
80,2,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1000000.0,2.0,0.0,2,2,2,2.0,0.0,2,2,0,0.0,0.0,0,0,0,0,64,0,1000000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,2,0,0,0,274,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
80,3,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,64,0,666666.6667,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,2,0,0,0,274,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
80,1672784,7,6,1630,11595,326,0,232.8571429,159.0717119,4344,0,1932.5,2178.085008,7905.981884,7.771475576,139398.6667,255103.0621,831046,33,1671026,278504.3333,311014.1294,831046,2001,1672751,334550.2,747194.3288,1671172,192,0,0,232,200,4.184640695,3.586834881,0,4344,944.6428571,1621.16025,2628160.555,0,0,0,1,0,0,0,0,0,1017.307692,232.8571429,1932.5,232,7,1630,6,11595,29200,235,5,32,0.0,0.0,0,0,0.0,0.0,0,0,1
53,23582,1,1,50,66,50,50,50.0,0.0,66,66,66.0,0.0,4919.0060215419,84.8104486473,23582.0,0.0,23582,23582,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,32,32,42.4052243236,42.4052243236,50,66,55.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,83.0,50.0,66.0,32,1,50,1,66,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
14000,56,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,142857.1429,35714.28571,56.0,0.0,56,56,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,24,20,17857.14286,17857.14286,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,1
53,23165,1,1,40,72,40,40,40.0,0.0,72,72,72.0,0.0,4834.880207,86.33714656,23165.0,0.0,23165,23165,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,20,20,43.16857328,43.16857328,40,72,50.66666667,18.47520861,341.3333333,0,0,0,0,0,0,0,0,1,76.0,40.0,72.0,20,1,40,1,72,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,101000168,2,2,16,0,8,8,8.0,0.0,0,0,0.0,0.0,0.158415578,0.039603895,33700000.0,58300000.0,101000000,63,101000000,101000000.0,0.0,101000000,101000000,101000000,101000000.0,0.0,101000000,101000000,1,0,64,64,0.019801947,0.019801947,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1,6.0,8.0,0.0,64,2,16,2,0,229,235,1,32,63.0,0.0,63,63,101000000.0,0.0,101000000,101000000,1
80,1018,6,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,5893.909627,203.6,451.3521906,1011,0,1018,203.6,451.3521906,1011,0,0,0.0,0.0,0,0,0,0,192,0,5893.909627,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,192,6,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
80,99512697,7,6,368,11595,368,0,52.57142857,139.0909261,7240,0,1932.5,2695.639126,120.2158153,0.130636596,8292724.75,28700000.0,99300000,2,99400000,16600000.0,40600000.0,99300000,2,170463,34092.6,70027.53748,159076,70,0,0,232,200,0.070342782,0.060293814,0,7240,854.5,1934.558775,3742517.654,0,0,0,0,1,0,0,0,0,920.2307692,52.57142857,1932.5,232,7,368,6,11595,251,235,1,32,8.0,0.0,8,8,99300000.0,0.0,99300000,99300000,1
443,315136,8,8,346,5330,190,0,43.25,72.89081855,1460,0,666.25,686.0330583,18011.27132,50.7717303,21009.06667,36720.80258,130049,2,315136,45019.42857,43729.6219,130049,406,216202,30886.0,58394.45242,153932,188,0,0,172,172,25.38586515,25.38586515,0,1460,333.8823529,559.164654,312665.1103,0,0,0,1,0,0,0,0,1,354.75,43.25,666.25,172,8,346,8,5330,8192,288,7,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,67069527,7,5,326,11595,320,0,46.57142857,120.5913998,10136,0,2319.0,4414.366206,177.7409285,0.178918811,6097229.727,20200000.0,67000000,1,67000000,11200000.0,27300000.0,67000000,1,95422,23855.5,40497.20685,84108,64,0,0,220,168,0.104369306,0.074549504,0,10136,917.0,2798.90157,7833850.0,0,0,0,0,1,0,0,0,0,993.4166667,46.57142857,2319.0,220,7,326,5,11595,274,235,2,20,2011.0,0.0,2011,2011,67000000.0,0.0,67000000,67000000,1
80,219,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,9132.420091,219.0,0.0,219,219,219,219.0,0.0,219,219,0,0.0,0.0,0,0,0,0,64,0,9132.420091,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,2,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
53,183,2,2,168,392,84,84,84.0,0.0,196,196,196.0,0.0,3060109.28961749,21857.9234972678,61.0,100.458946839,177,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,40,40,10928.9617486339,10928.9617486339,84,196,128.8,61.3449264406,3763.2,0,0,0,0,0,0,0,0,1,161.0,84.0,196.0,40,2,168,2,392,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,22993,2,2,68,158,34,34,34.0,0.0,79,79,79.0,0.0,9829.078415,173.9659896,7664.333333,13268.95257,22986,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,40,64,86.98299482,86.98299482,34,79,52.0,24.64751509,607.5,0,0,0,0,0,0,0,0,1,65.0,34.0,79.0,40,2,68,2,158,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,5439618,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.735345754,1813206.0,3119981.075,5415824,83,5439618,2719809.0,3812740.977,5415824,23794,0,0.0,0.0,0,0,0,0,104,40,0.551509316,0.183836439,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,3,0,1,0,29200,4380,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
59616,4,2,0,37,0,31,6,18.5,17.67766953,0,0,0.0,0.0,9250000.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,1,0,40,0,500000.0,0.0,6,31,22.66666667,14.43375673,208.3333333,0,1,0,0,1,0,0,0,0,34.0,18.5,0.0,40,2,37,0,0,60,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,223,2,2,70,180,35,35,35.0,0.0,90,90,90.0,0.0,1121076.233,17937.21973,74.33333333,88.95129754,174,3,3,3.0,0.0,3,3,46,46.0,0.0,46,46,0,0,40,40,8968.609865,8968.609865,35,90,57.0,30.12474066,907.5,0,0,0,0,0,0,0,0,1,71.25,35.0,90.0,40,2,70,2,180,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,227,2,2,70,178,35,35,35.0,0.0,89,89,89.0,0.0,1092511.013,17621.14537,75.66666667,127.5983281,223,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,0,0,64,64,8810.572687,8810.572687,35,89,56.6,29.57701811,874.8,0,0,0,0,0,0,0,0,1,70.75,35.0,89.0,64,2,70,2,178,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
55055,46,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,173913.0435,43478.26087,46.0,0.0,46,46,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,24,20,21739.13043,21739.13043,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,1
80,990,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,3030.30303,495.0,695.7930727,987,3,990,495.0,695.7930727,987,3,0,0.0,0.0,0,0,0,0,96,0,3030.30303,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,96,3,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
80,103698,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,19.28677506,103698.0,0.0,103698,103698,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,32,32,9.643387529,9.643387529,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,1,0,1,0,488,254,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
5678,46,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,173913.0435,43478.26087,46.0,0.0,46,46,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,24,20,21739.13043,21739.13043,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,1
2009,31,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,193548.3871,64516.12903,31.0,0.0,31,31,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,40,20,32258.06452,32258.06452,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,1
80,99926648,6,6,420,11595,420,0,70.0,171.464282,5792,0,1932.5,2181.008184,120.2381971,0.120088087,9084240.727,30100000.0,99800000,1,99800000,20000000.0,44600000.0,99800000,1,134360,26872.0,54543.05242,124144,45,0,0,200,200,0.060044044,0.060044044,0,5792,924.2307692,1714.231808,2938590.692,0,0,0,0,1,0,0,0,1,1001.25,70.0,1932.5,200,6,420,6,11595,251,235,1,32,4.0,0.0,4,4,99800000.0,0.0,99800000,99800000,1
80,100483750,6,6,321,11595,321,0,53.5,131.0477012,4344,0,1932.5,1977.812908,118.5863386,0.119422295,9134886.364,30300000.0,100000000,5,100000000,20100000.0,44900000.0,100000000,5,36547,7309.4,11001.94621,25097,56,0,0,200,200,0.059711147,0.059711147,0,4344,916.6153846,1611.073893,2595559.09,0,0,0,0,1,0,0,0,1,993.0,53.5,1932.5,200,6,321,6,11595,274,235,1,32,10.0,0.0,10,10,100000000.0,0.0,100000000,100000000,1
1503,48,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,166666.6667,41666.66667,48.0,0.0,48,48,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,24,20,20833.33333,20833.33333,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,1
80,87525842,6,6,361,11595,349,0,60.16666667,141.5293845,5803,0,1932.5,2993.818147,136.599657,0.137102366,7956894.727,26000000.0,86400000,3,87400000,17500000.0,38500000.0,86400000,675,87500000,17500000.0,39100000.0,87400000,3,0,0,184,200,0.068551183,0.068551183,0,5803,920.1538462,2166.739134,4694758.474,1,0,0,0,0,0,0,0,1,996.8333333,60.16666667,1932.5,184,6,361,6,11595,0,235,2,20,10999.0,0.0,10999,10999,86400000.0,0.0,86400000,86400000,1
80,100951699,12,6,1528,11595,382,0,127.3333333,188.0837982,5792,0,1932.5,2181.008184,129.9928593,0.178303091,5938335.235,24200000.0,100000000,0,101000000,9165110.364,30100000.0,100000000,0,975213,195042.6,365122.0508,839759,45,0,0,392,200,0.118868728,0.059434364,0,5792,690.6842105,1447.4339,2095064.895,0,0,0,0,1,0,0,0,0,729.0555556,127.3333333,1932.5,392,12,1528,6,11595,274,235,4,32,1038.0,0.0,1038,1038,100000000.0,0.0,100000000,100000000,1
1022,24,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,250000.0,83333.33333,24.0,0.0,24,24,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,40,20,41666.66667,41666.66667,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,1
80,85085226,8,7,399,11595,399,0,49.875,141.0678028,4344,0,1656.428571,1547.737688,140.964543,0.176293826,6077516.143,22700000.0,84900000,1,85000000,12100000.0,32100000.0,84900000,1,141509,23584.83333,51466.78311,128117,15,0,0,264,232,0.094023374,0.082270452,0,4344,749.625,1284.456818,1649829.317,0,0,0,0,1,0,0,0,0,799.6,49.875,1656.428571,264,8,399,7,11595,274,235,1,32,1004.0,0.0,1004,1004,84900000.0,0.0,84900000,84900000,1
3323,43,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,186046.5116,46511.62791,43.0,0.0,43,43,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,24,20,23255.81395,23255.81395,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,1
53,30930,2,2,64,96,32,32,32.0,0.0,48,48,48.0,0.0,5172.971225,129.3242806,10310.0,17852.24767,30924,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,64,64,64.66214032,64.66214032,32,48,38.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,48.0,32.0,48.0,64,2,64,2,96,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
58233,51,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,39215.6862745098,51.0,0.0,51,51,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,32,32,19607.8431372549,19607.8431372549,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,1,0,1,0,16384,262,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
6667,48,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,125000.0,41666.66667,48.0,0.0,48,48,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,40,20,20833.33333,20833.33333,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,1
82,45,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,133333.3333,44444.44444,45.0,0.0,45,45,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,40,20,22222.22222,22222.22222,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,1
55553,41,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,48780.4878048781,41.0,0.0,41,41,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,32,32,24390.243902439,24390.243902439,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,32,1,0,1,0,357,32832,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
726,50,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,160000.0,40000.0,50.0,0.0,50,50,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,24,20,20000.0,20000.0,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,1
3527,19,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,421052.6316,105263.1579,19.0,0.0,19,19,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,24,20,52631.57895,52631.57895,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,1
1076,66,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,121212.1212,30303.0303,66.0,0.0,66,66,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,24,20,15151.51515,15151.51515,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,1
55617,4,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,3000000.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,40,0,500000.0,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,2,12,0,0,180,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,3,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,64,0,666666.6667,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,2,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
2260,43,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,186046.5116,46511.62791,43.0,0.0,43,43,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,24,20,23255.81395,23255.81395,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,1
51206,71,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,28169.01408,71.0,0.0,71,71,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,32,32,14084.50704,14084.50704,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,1,0,1,0,349,65535,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
10617,42,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,142857.1429,47619.04762,42.0,0.0,42,42,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,40,20,23809.52381,23809.52381,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,1
