 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Fwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min,Label
443,3,2,0,31,0,31,0,15.5,21.92031022,0,0,0.0,0.0,10300000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,1,0,64,0,666666.6667,0.0,0,31,20.66666667,17.89785834,320.3333333,0,1,0,0,1,0,0,0,0,31.0,15.5,0.0,64,2,31,0,0,927,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
62995,82,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,146341.463414634,24390.243902439,82.0,0.0,82,82,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,20,20,12195.1219512195,12195.1219512195,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,1,6,1,6,30,32850,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,85644130,8,6,350,11595,344,0,43.75,121.3374868,4344,0,1932.5,1754.831473,139.4724892,0.163467128,6588010.0,23700000.0,85400000,1,85400000,12200000.0,32300000.0,85400000,1,219534,43906.8,89868.8827,204252,14,0,0,252,200,0.093409788,0.070057341,0,4344,796.3333333,1424.546929,2029333.952,0,0,0,0,1,0,0,0,0,853.2142857,43.75,1932.5,252,8,350,6,11595,251,235,2,20,997.0,0.0,997,997,85400000.0,0.0,85400000,85400000,1
80,85493021,5,7,377,11595,365,0,75.4,161.9191156,4344,0,1656.428571,1760.597234,140.0348223,0.140362334,7772092.818,25700000.0,85300000,5,85400000,21300000.0,42700000.0,85300000,5,85500000,14200000.0,34800000.0,85300000,17,0,0,144,232,0.058484306,0.081878028,0,4344,921.3846154,1497.261196,2241791.09,1,0,0,0,0,0,0,0,1,998.1666667,75.4,1656.428571,144,5,377,7,11595,0,235,2,20,8999.0,0.0,8999,8999,85300000.0,0.0,85300000,85300000,1
80,98640989,8,6,322,11595,322,0,40.25,113.8441918,5792,0,1932.5,2362.781391,120.8118463,0.141928828,7587768.385,27300000.0,98600000,1,98600000,14100000.0,37200000.0,98600000,1,88722,17744.4,33605.02127,77267,61,0,0,264,200,0.081102188,0.060826641,0,5792,794.4666667,1710.410179,2925502.981,0,0,0,0,1,0,0,0,0,851.2142857,40.25,1932.5,264,8,322,6,11595,274,235,1,32,1003.0,0.0,1003,1003,98600000.0,0.0,98600000,98600000,1
53,48771,2,2,60,344,30,30,30.0,0.0,172,172,172.0,0.0,8283.611162,82.0159521,16257.0,28154.48589,48767,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,0,0,80,64,41.00797605,41.00797605,30,172,86.8,77.77660317,6049.2,0,0,0,0,0,0,0,0,1,108.5,30.0,172.0,80,2,60,2,344,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,0
80,40,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,50000.0,40.0,0.0,40,40,40,40.0,0.0,40,40,0,0.0,0.0,0,0,0,0,40,0,50000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,40,2,0,0,0,16425,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
443,115639833,29,25,3648,13532,1092,0,125.7931034,336.6908692,2836,0,541.28,760.4487995,148.5647251,0.466967122,2181883.642,4095624.208,10000000,1,116000000,4129994.036,4924308.919,10000000,1,111000000,4616471.625,5102517.873,10000000,1,0,0,936,808,0.25077864,0.216188482,0,2836,312.3636364,600.4622406,360554.9024,0,0,0,1,0,0,0,0,0,318.1481481,125.7931034,541.28,936,29,3648,25,13532,29200,413,6,32,65824.0,96028.9009,355362,36831,10000000.0,15420.91241,10000000,9959985,0
80,85018141,6,5,359,11595,359,0,59.83333333,146.5611363,5792,0,2319.0,3170.403917,140.6052856,0.129384151,8501814.1,26800000.0,84900000,1,84900000,17000000.0,38000000.0,84900000,1,150315,37578.75,66019.52144,136123,86,0,0,200,168,0.070573173,0.058810978,0,5792,996.1666667,2242.46929,5028668.515,0,0,0,0,1,0,0,0,0,1086.727273,59.83333333,2319.0,200,6,359,5,11595,251,235,1,32,4.0,0.0,4,4,84900000.0,0.0,84900000,84900000,1
80,26141030,11,8,1296,5889,432,0,117.8181818,201.7869263,1963,0,736.125,1015.94902,274.8552754,0.726826755,1452279.444,3249191.151,10000000,28,26100000,2614103.0,4078575.839,10000000,71,23200000,3319118.714,4709821.804,10000000,11453,0,0,360,264,0.420794437,0.306032318,0,1963,359.25,708.5480985,502040.4079,0,0,0,1,0,0,0,0,0,378.1578947,117.8181818,736.125,360,11,1296,8,5889,29200,1006,3,32,1608911.5,2242246.21,3194419,23404,10000000.0,1487.045561,10000000,10000000,0
57439,61,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,196721.31147541,32786.8852459016,61.0,0.0,61,61,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,20,20,16393.4426229508,16393.4426229508,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,1,6,1,6,32,32850,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,48475,2,2,80,174,40,40,40.0,0.0,87,87,87.0,0.0,5239.814337,82.51676122,16158.33333,27982.72421,48470,1,1,1.0,0.0,1,1,4,4.0,0.0,4,4,0,0,64,64,41.25838061,41.25838061,40,87,58.8,25.7429602,662.7,0,0,0,0,0,0,0,0,1,73.5,40.0,87.0,64,2,80,2,174,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
53,47165,1,1,44,143,44,44,44.0,0.0,143,143,143.0,0.0,3964.80441,42.40432524,47165.0,0.0,47165,47165,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,32,32,21.20216262,21.20216262,44,143,77.0,57.15767665,3267.0,0,0,0,0,0,0,0,0,1,115.5,44.0,143.0,32,1,44,1,143,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
80,84114257,7,7,311,11595,311,0,44.42857143,117.5469511,5792,0,1656.428571,2118.227235,141.5455646,0.166440274,6470327.462,23300000.0,84000000,0,84000000,14000000.0,34300000.0,84000000,0,154580,25763.33333,56298.52413,140124,45,0,0,232,232,0.083220137,0.083220137,0,5792,793.7333333,1620.717234,2626724.352,0,0,0,0,1,0,0,0,1,850.4285714,44.42857143,1656.428571,232,7,311,7,11595,274,235,1,32,987.0,0.0,987,987,84000000.0,0.0,84000000,84000000,1
5850,43,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,186046.5116,46511.62791,43.0,0.0,43,43,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,24,20,23255.81395,23255.81395,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,1
2251,16,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,375000.0,125000.0,16.0,0.0,16,16,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,40,20,62500.0,62500.0,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,1
20221,82,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,97560.97561,24390.2439,82.0,0.0,82,82,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,24,20,12195.12195,12195.12195,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,1
80,84919542,7,7,412,11595,394,0,58.85714286,147.8145556,5803,0,1656.428571,2430.211229,141.3926608,0.164861935,6532272.462,23300000.0,83900000,3,84900000,14200000.0,34200000.0,83900000,4,84900000,14200000.0,34700000.0,84900000,3,0,0,204,232,0.082430967,0.082430967,0,5803,800.8666667,1796.353802,3226886.981,1,0,0,0,0,0,0,0,1,858.0714286,58.85714286,1656.428571,204,7,412,7,11595,0,235,3,20,10041.0,0.0,10041,10041,83900000.0,0.0,83900000,83900000,1
80,98346810,5,7,367,11595,355,0,73.4,157.4477691,7240,0,1656.428571,2566.885263,121.630788,0.122017176,8940619.091,29600000.0,98300000,5,98300000,24600000.0,49100000.0,98300000,5,98300000,16400000.0,40100000.0,98300000,69,0,0,144,232,0.05084049,0.071176686,0,7240,920.6153846,1996.828675,3987324.756,1,0,0,0,0,0,0,0,1,997.3333333,73.4,1656.428571,144,5,367,7,11595,0,235,2,20,15001.0,0.0,15001,15001,98300000.0,0.0,98300000,98300000,1
53,204,2,2,72,322,36,36,36.0,0.0,161,161,161.0,0.0,1931372.549,19607.84314,68.0,33.77869151,107,48,48,48.0,0.0,48,48,49,49.0,0.0,49,49,0,0,40,40,9803.921569,9803.921569,36,161,86.0,68.46531969,4687.5,0,0,0,0,0,0,0,0,1,107.5,36.0,161.0,40,2,72,2,322,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
57207,74,1,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,40540.54054,37.0,15.55634919,48,26,0,0.0,0.0,0,0,48,48.0,0.0,48,48,0,0,32,64,13513.51351,27027.02703,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,2,0.0,0.0,0.0,32,1,0,2,0,243,290,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
53,47661,4,2,120,162,30,30,30.0,0.0,81,81,81.0,0.0,5916.7873103796,125.8890917102,9532.2,14767.881405266,33608,3,33615,11205.0,19401.5671274256,33608,3,4,4.0,0.0,4,4,0,0,104,40,83.9260611401,41.9630305701,30,81,44.5714285714,24.8854518602,619.2857142857,0,0,0,0,0,0,0,0,0,52.0,30.0,81.0,104,4,120,2,162,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,98102989,8,7,288,11595,288,0,36.0,101.8233765,5792,0,1656.428571,2118.227235,121.1278078,0.15290054,7007356.357,26200000.0,98100000,0,98100000,14000000.0,37100000.0,98100000,0,18694,3115.666667,7278.525199,17972,48,0,0,264,232,0.081546955,0.071353585,0,5792,742.6875,1578.716724,2492346.496,0,0,0,0,1,0,0,0,0,792.2,36.0,1656.428571,264,8,288,7,11595,274,235,1,32,996.0,0.0,996,996,98100000.0,0.0,98100000,98100000,1
80,47651010,50,89,3074,91397,632,0,61.48,157.5576655,2920,0,1026.932584,716.1940887,1982.560286,2.917042052,345297.1739,1749071.552,10000000,1,41700000,851020.7551,2760520.829,10000000,65,47600000,541314.7614,2173481.678,10000000,1,0,0,1012,1840,1.049295702,1.86774635,0,2920,674.7928571,742.6075825,551466.0215,0,0,0,1,0,0,0,0,1,679.647482,61.48,1026.932584,1012,50,3074,89,91397,8192,36,49,20,424602.0,819208.6667,1653415,14987,10000000.0,193.0912996,10000000,10000000,0
53,48573,2,2,142,310,71,71,71.0,0.0,155,155,155.0,0.0,9305.58129,82.3502769,16191.0,28038.43847,48567,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,64,40,41.17513845,41.17513845,71,155,104.6,46.00869483,2116.8,0,0,0,0,0,0,0,0,1,130.75,71.0,155.0,64,2,142,2,310,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
54167,236,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,8474.576271,236.0,0.0,236,236,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,32,32,4237.288136,4237.288136,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,32,1,0,1,0,122,33304,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
80,85372227,7,6,312,11595,306,0,44.57142857,115.3008487,4344,0,1932.5,1754.831473,139.4715872,0.152274346,7114352.25,24600000.0,85200000,1,85200000,14200000.0,34800000.0,85200000,1,148620,29724.0,58756.02119,134268,14,0,0,220,200,0.081993878,0.070280467,0,4344,850.5,1461.592217,2136251.808,0,0,0,0,1,0,0,0,0,915.9230769,44.57142857,1932.5,220,7,312,6,11595,274,235,2,20,5.0,0.0,5,5,85200000.0,0.0,85200000,85200000,1
443,161479,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,74.31306857,12.38551143,161479.0,0.0,161479,161479,161479,161479.0,0.0,161479,161479,0,0.0,0.0,0,0,0,0,40,0,12.38551143,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,2,12,0,0,258,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
5999,43,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,186046.5116,46511.62791,43.0,0.0,43,43,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,24,20,23255.81395,23255.81395,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,1
27715,48,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,166666.6667,41666.66667,48.0,0.0,48,48,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,24,20,20833.33333,20833.33333,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,1
2920,43,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,139534.8837,46511.62791,43.0,0.0,43,43,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,40,20,23255.81395,23255.81395,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,1
80,85040121,6,6,352,11595,352,0,58.66666667,143.7033982,5792,0,1932.5,2181.008184,140.4866298,0.141109865,7730920.091,25600000.0,84900000,1,84900000,17000000.0,38000000.0,84900000,1,155448,31089.6,61818.30143,141147,45,0,0,200,200,0.070554933,0.070554933,0,5792,919.0,1716.001457,2944661.0,0,0,0,0,1,0,0,0,1,995.5833333,58.66666667,1932.5,200,6,352,6,11595,274,235,1,32,7.0,0.0,7,7,84900000.0,0.0,84900000,84900000,1
80,85577083,8,6,758,11595,376,0,94.75,173.6036125,4344,0,1932.5,1754.831473,144.3493932,0.1635952,6582852.538,23600000.0,85200000,1,85400000,12200000.0,32200000.0,85200000,1,360423,72084.6,104226.1698,227950,47,0,0,252,200,0.093482971,0.070112229,0,4344,823.5333333,1412.044762,1993870.41,0,0,0,0,1,0,0,0,0,882.3571429,94.75,1932.5,252,8,758,6,11595,251,235,3,20,1136.0,0.0,1136,1136,85200000.0,0.0,85200000,85200000,1
443,3,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,64,0,666666.6667,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,2,0,0,0,65535,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
443,3,2,0,31,0,31,0,15.5,21.92031022,0,0,0.0,0.0,10300000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,1,0,64,0,666666.6667,0.0,0,31,20.66666667,17.89785834,320.3333333,0,1,0,0,1,0,0,0,0,31.0,15.5,0.0,64,2,31,0,0,350,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
1099,80,2,2,4,12,2,2,2.0,0.0,6,6,6.0,0.0,200000.0,50000.0,26.66666667,44.45597073,78,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0,48,40,25000.0,25000.0,2,6,3.6,2.19089023,4.8,0,0,0,1,0,0,0,0,1,4.5,2.0,6.0,48,2,4,2,12,1024,0,1,24,0.0,0.0,0,0,0.0,0.0,0,0,0
80,101019844,7,7,670,11595,335,0,95.71428571,163.4632622,5792,0,1656.428571,1947.638216,121.4117892,0.138586633,7770757.231,27900000.0,101000000,1,101000000,16800000.0,41100000.0,101000000,1,355507,59251.16667,94780.20788,215978,45,0,0,232,232,0.069293316,0.069293316,0,5792,817.6666667,1515.675835,2297273.238,0,0,0,0,1,0,0,0,1,876.0714286,95.71428571,1656.428571,232,7,670,7,11595,251,235,2,32,2.0,0.0,2,2,101000000.0,0.0,101000000,101000000,1
53,188,2,2,100,228,50,50,50.0,0.0,114,114,114.0,0.0,1744680.851,21276.59574,62.66666667,67.21111019,136,4,4,4.0,0.0,4,4,48,48.0,0.0,48,48,0,0,40,40,10638.29787,10638.29787,50,114,75.6,35.05424368,1228.8,0,0,0,0,0,0,0,0,1,94.5,50.0,114.0,40,2,100,2,228,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
55555,64,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,125000.0,31250.0,64.0,0.0,64,64,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,24,20,15625.0,15625.0,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,1
53,204,2,2,82,114,41,41,41.0,0.0,57,57,57.0,0.0,960784.3137,19607.84314,68.0,35.51056181,109,47,47,47.0,0.0,47,47,48,48.0,0.0,48,48,0,0,40,40,9803.921569,9803.921569,41,57,47.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,59.25,41.0,57.0,40,2,82,2,114,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,12002,2,1,12,0,6,6,6.0,0.0,0,0,0.0,0.0,999.8333611,249.9583403,6001.0,8291.534116,11864,138,12002,12002.0,0.0,12002,12002,0,0.0,0.0,0,0,0,0,40,32,166.6388935,83.31944676,0,6,4.5,3.0,9.0,1,0,0,0,0,0,0,0,0,6.0,6.0,0.0,40,2,12,1,0,0,235,1,20,0.0,0.0,0,0,0.0,0.0,0,0,1
36499,170720,16,6,20532,24,2920,0,1283.25,1039.8473285376,6,0,4.0,3.098386677,120407.685098407,128.8659793814,8129.5238095238,31046.6608729812,140733,1,170720,11381.3333333333,36569.7175321461,140733,1,141251,28250.2,63001.1211424051,140950,48,0,0,344,144,93.7207122774,35.145267104,0,2920,893.7391304348,1048.708479182,1099789.4743083,0,0,0,1,0,0,0,0,0,934.3636363636,1283.25,4.0,344,16,20532,6,24,8192,357,14,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,22634,2,2,80,274,40,40,40.0,0.0,137,137,137.0,0.0,15640.18733,176.7252806,7544.666667,13023.59813,22583,3,48,48.0,0.0,48,48,3,3.0,0.0,3,3,0,0,64,80,88.36264028,88.36264028,40,137,78.8,53.12908808,2822.7,0,0,0,0,0,0,0,0,1,98.5,40.0,137.0,64,2,80,2,274,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
80,2538,3,6,330,11595,330,0,110.0,190.5255888,5803,0,1932.5,2539.075088,4698581.56,3546.099291,317.25,708.661263,2066,5,2119,1059.5,1491.288202,2114,5,2490,498.0,909.123479,2121,49,0,0,104,200,1182.033097,2364.066194,0,5803,1192.5,2122.110755,4503354.056,0,0,0,1,0,0,0,0,2,1325.0,110.0,1932.5,104,3,330,6,11595,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,1
80,98695692,5,7,352,11595,340,0,70.4,150.7408372,4344,0,1656.428571,1760.597234,121.0488498,0.121585854,8972335.636,29700000.0,98700000,16,98700000,24700000.0,49300000.0,98700000,986,98700000,16400000.0,40300000.0,98700000,16,0,0,144,232,0.050660773,0.070925082,0,4344,919.4615385,1498.051213,2244157.436,1,0,0,0,0,0,0,0,1,996.0833333,70.4,1656.428571,144,5,352,7,11595,0,235,2,20,13012.0,0.0,13012,13012,98700000.0,0.0,98700000,98700000,1
4279,45,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,177777.7778,44444.44444,45.0,0.0,45,45,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,24,20,22222.22222,22222.22222,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,1
443,116348510,23,19,965,4275,389,0,41.95652174,109.4130947,1460,0,225.0,479.6179035,45.03710447,0.360984425,2837768.537,4454045.185,10000000,2,116000000,5288568.636,5014882.758,10100000,2,112000000,6211364.111,5030903.656,10100000,49,0,0,480,384,0.197681947,0.163302478,0,1460,121.8604651,336.9252129,113518.5991,0,0,0,1,0,0,0,0,0,124.7619048,41.95652174,225.0,480,23,965,19,4275,29200,40958,4,20,147073.4545,175162.9372,675209,93907,10000000.0,7428.214742,10000000,9997466,0
445,77332104,30,26,1636,2092,92,0,54.53333333,41.67835238,128,0,80.46153846,57.22183553,48.20766289,0.724149443,1406038.255,5849702.134,30000000,2,77300000,2666624.276,7906483.656,30000000,2,77300000,3093277.36,8461743.129,30000000,2,0,0,624,592,0.387937201,0.336212241,0,128,65.50877193,50.92049924,2592.897243,0,0,0,0,1,0,0,0,0,66.67857143,54.53333333,80.46153846,624,30,1636,26,2092,256,2048,27,20,28984.0,33764.48354,63954,53,19300000.0,12500000.0,30000000,6561567,0
26213,491852,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,8.132527671,163950.6667,188210.7458,369492,42,491852,245926.0,174748.713,369492,122360,0,0.0,0.0,0,0,0,0,104,40,6.099395753,2.033131918,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
80,1,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0,64,0,2000000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,2,0,0,0,274,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
55555,64,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,31250.0,64.0,0.0,64,64,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,32,32,15625.0,15625.0,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,1,0,1,0,122,33304,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
5000,45,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,177777.7778,44444.44444,45.0,0.0,45,45,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,24,20,22222.22222,22222.22222,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,1
53,30385,2,2,68,158,34,34,34.0,0.0,79,79,79.0,0.0,7437.880533,131.6439032,10128.33333,17498.63384,30334,4,47,47.0,0.0,47,47,4,4.0,0.0,4,4,0,0,64,64,65.82195162,65.82195162,34,79,52.0,24.64751509,607.5,0,0,0,0,0,0,0,0,1,65.0,34.0,79.0,64,2,68,2,158,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
80,98351004,6,6,326,11595,326,0,54.33333333,133.0889427,5792,0,1932.5,2181.008184,121.2087271,0.122011973,8941000.364,29700000.0,98300000,1,98400000,19700000.0,44000000.0,98300000,1,6747,1349.4,2636.42415,6059,48,0,0,200,200,0.061005986,0.061005986,0,5792,917.0,1716.732361,2947170.0,0,0,0,0,1,0,0,0,1,993.4166667,54.33333333,1932.5,200,6,326,6,11595,251,235,1,32,5.0,0.0,5,5,98300000.0,0.0,98300000,98300000,1
10617,91,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,65934.06593,21978.02198,91.0,0.0,91,91,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,40,20,10989.01099,10989.01099,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,1
80,2002,5,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2497.502498,500.5,576.0101272,1025,1,2002,500.5,576.0101272,1025,1,0,0.0,0.0,0,0,0,0,160,0,2497.502498,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,160,5,0,0,0,274,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
80,3,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,64,0,666666.6667,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,2,0,0,0,274,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
43214,54,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,37037.03704,54.0,0.0,54,54,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,32,32,18518.51852,18518.51852,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,1,0,1,0,939,259,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
2041,44,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,181818.1818,45454.54545,44.0,0.0,44,44,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,24,20,22727.27273,22727.27273,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,1
53,248288,2,2,74,272,37,37,37.0,0.0,136,136,136.0,0.0,1393.542982,16.1103235,82762.66667,143266.0052,248192,48,48,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0,64,40,8.055161748,8.055161748,37,136,76.6,54.22453319,2940.3,0,0,0,0,0,0,0,0,1,95.75,37.0,136.0,64,2,74,2,272,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
